job_id,job_name,created_at,started_at,finished_at,status,imported,harness,model,environment,harbor_runtime,dataset,dataset_version,n_trials,n_completed,n_resolved,resolution_rate,n_errored,n_cancelled,total_cost_usd,n_input_tokens,n_output_tokens,total_duration_seconds
5c23382cb107,swebench-verified · mini-swe-agent · glm-5.2,2026-07-24T17:44:10+00:00,2026-07-24T17:44:10+00:00,2026-07-24T17:46:36+00:00,failed,False,mini-swe-agent,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,0,0,0,,0,0,,,,
f92b628460a6,swebench-verified · mini-swe-agent · glm-5.2,2026-07-24T17:15:03+00:00,2026-07-24T17:15:03+00:00,2026-07-24T17:21:06+00:00,cancelled,False,mini-swe-agent,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,52,0,0,0,24,28,0,0,0,11409.5
25c4ea452718,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-07-24T17:08:58+00:00,2026-07-24T17:08:58+00:00,2026-07-24T17:11:19+00:00,complete,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,e2b,python,swebench-verified,1.0,1,1,0,0,0,0,0.0433,190792,4495,135.1
741b120ab2da,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T16:38:20+00:00,2026-07-24T16:38:21+00:00,2026-07-24T16:39:52+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,17,0,0,0,1,16,0.0077,24115,1057,1353.1
4de2fdc9478e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T16:16:20+00:00,2026-07-24T16:16:20+00:00,2026-07-24T16:21:30+00:00,failed,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,25,8,5,0.2,1,16,1.5184,7173912,133288,4869.1
95a0de35f997,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T16:04:26+00:00,2026-07-24T16:04:26+00:00,2026-07-24T16:07:38+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,30,2,1,0.0333,12,16,0.7671,3356360,78250,2968.5
2dbf92ce2548,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:59:02+00:00,2026-07-24T15:59:02+00:00,2026-07-24T16:04:08+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,32,9,4,0.125,7,16,1.6296,7992960,126469,4815.2
a10d61a35924,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:35:46+00:00,2026-07-24T15:35:46+00:00,2026-07-24T15:58:14+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,62,52,24,0.3871,2,8,4.3807,20903063,377472,10729.1
8e70d898355f,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:04:34+00:00,2026-07-24T15:04:34+00:00,2026-07-24T15:25:50+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,92,68,34,0.3696,0,24,7.1507,34001386,621216,30440.5
459945a3f0e2,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T14:39:52+00:00,2026-07-24T14:39:52+00:00,2026-07-24T15:02:30+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,86,70,34,0.3953,0,16,6.7014,32266766,559781,21606.8
bfa9ada1712b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T14:10:34+00:00,2026-07-24T14:10:34+00:00,2026-07-24T14:38:27+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,74,66,35,0.473,0,8,6.4864,31361824,541378,13330
7ae951c437ea,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T13:31:40+00:00,2026-07-24T13:31:41+00:00,2026-07-24T13:54:39+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,46,38,22,0.4783,0,8,3.8082,18086482,335667,10943.7
464669a523ed,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T06:18:15+00:00,2026-07-24T06:18:15+00:00,2026-07-24T06:26:25+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,16,8,4,0.25,0,8,1.1045,5349024,92460,3878.7
e171f0424432,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T05:48:42+00:00,2026-07-24T05:48:42+00:00,2026-07-24T06:08:48+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,57,41,20,0.3509,0,16,5.1084,25272133,399013,19193.3
2df2aa8cb3c9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T05:22:53+00:00,2026-07-24T05:22:53+00:00,2026-07-24T05:48:00+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,91,67,31,0.3407,0,24,6.3395,29680697,570613,35974.5
d73f21f1dfe4,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:40:26+00:00,2026-07-24T04:40:26+00:00,2026-07-24T05:20:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,107,52,0.4062,0,21,10.2718,47691413,950891,75327.5
d77d9ada2f77,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:16:42+00:00,2026-07-24T04:16:42+00:00,2026-07-24T04:39:07+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,100,20,17,0.17,0,80,4.0296,19995441,302810,106964.6
83139f08427e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:42:24+00:00,2026-07-24T03:42:24+00:00,2026-07-24T04:15:40+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,105,55,0.4297,0,23,9.101,41762794,861856,90309.9
1c623cd0424b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:18:54+00:00,2026-07-24T03:18:54+00:00,2026-07-24T03:40:12+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,107,43,25,0.2336,0,64,6.009,27798252,550232,81307
303ceb4d2652,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:54:31+00:00,2026-07-24T02:54:31+00:00,2026-07-24T03:16:42+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,108,60,32,0.2963,0,48,6.6239,31569029,566573,63518.1
bfb0b7a7447a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:17:46+00:00,2026-07-24T02:17:46+00:00,2026-07-24T02:37:11+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,116,36,24,0.2069,0,80,5.3243,25387642,449431,92525.3
2a73c1161bdf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:46:48+00:00,2026-07-24T01:46:48+00:00,2026-07-24T02:07:05+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,115,35,23,0.2,0,80,4.5933,22224408,372127,96623.7
9176be52809e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:14:16+00:00,2026-07-24T01:14:16+00:00,2026-07-24T01:45:33+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,95,53,0.4141,0,33,10.057,47288645,896307,111946.9
cfe4b60a18bf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T00:42:51+00:00,2026-07-24T00:42:51+00:00,2026-07-24T01:12:11+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,104,51,0.3984,0,24,9.0249,41614849,841428,80507.2
285868b1efc7,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:57:36+00:00,2026-07-23T23:57:36+00:00,2026-07-24T00:27:02+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,103,55,0.4297,0,25,10.9491,52435761,934740,104264.2
37b4ca56d929,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:24:23+00:00,2026-07-23T23:24:24+00:00,2026-07-23T23:55:35+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,101,55,0.4297,0,27,10.9733,51945721,965856,86763.8
2e6788f03bbf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T22:23:01+00:00,2026-07-23T22:23:01+00:00,2026-07-23T22:58:43+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,69,0.5391,0,0,11.6267,54976639,1031455,62004.5
ffb8f9628d82,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T19:35:30+00:00,2026-07-23T19:35:30+00:00,2026-07-23T20:10:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,117,66,0.5156,0,11,12.0478,57705935,1032364,64010.5
05fe1c5ce5e3,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T19:10:00+00:00,2026-07-23T19:10:00+00:00,2026-07-23T19:35:00+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,64,62,30,0.4688,0,2,5.511,25940485,492676,11536.9
e91bc1bf4b3c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T18:31:07+00:00,2026-07-23T18:31:07+00:00,2026-07-23T19:08:22+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,122,67,0.5234,0,6,12.3157,60029943,1004518,51279.2
42b21eae7e23,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T17:55:22+00:00,2026-07-23T17:55:22+00:00,2026-07-23T18:21:49+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.3515,6819717,100298,1581.6
0726fe8a1e9d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T17:03:45+00:00,2026-07-23T17:03:45+00:00,2026-07-23T17:34:40+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.2128,6169236,85945,1850.1
fe1cc04ee1d2,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T16:28:37+00:00,2026-07-23T16:28:37+00:00,2026-07-23T16:53:54+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.648,3030924,58247,1512.6
cbf60268a1f9,swebench-verified · mini-swe-agent · glm,2026-07-23T16:21:05+00:00,2026-07-23T16:21:05+00:00,2026-07-23T16:51:02+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.3908,6946942,107533,1791
13b025c3523f,swebench-verified · mini-swe-agent · glm,2026-07-23T15:46:50+00:00,2026-07-23T15:46:50+00:00,2026-07-23T16:15:01+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.7225,8956600,117048,1685.5
6ef75b537466,swebench-verified · mini-swe-agent · glm,2026-07-23T15:19:55+00:00,2026-07-23T15:19:55+00:00,2026-07-23T15:44:34+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8812,4121234,80740,1473.2
13b0b623a546,swebench-verified · mini-swe-agent · glm,2026-07-23T14:31:25+00:00,2026-07-23T14:31:25+00:00,2026-07-23T14:57:27+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.2999,6557407,95679,1556.3
57562d962026,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T14:23:10+00:00,2026-07-23T14:23:10+00:00,2026-07-23T14:56:53+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,64,63,35,0.5469,0,1,6.1789,29998176,512996,15396.9
330c86328bed,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T13:46:06+00:00,2026-07-23T13:46:06+00:00,2026-07-23T14:22:20+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,124,69,0.5391,0,4,12.9818,63442630,1056545,63498.1
864828db70f4,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T13:01:50+00:00,2026-07-23T13:01:50+00:00,2026-07-23T13:40:46+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,123,61,0.4766,0,5,13.115,64242415,1058893,53166
fdcf167f39a0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T06:56:55+00:00,2026-07-23T06:56:55+00:00,2026-07-23T07:43:37+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,63,0.4922,0,0,12.2304,58514384,1053452,42263.5
7307ce5693fb,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T06:11:54+00:00,2026-07-23T06:11:54+00:00,2026-07-23T06:42:49+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,64,63,32,0.5,1,0,5.8421,28795679,460940,13510.8
a7957f4f5d0b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T05:40:24+00:00,2026-07-23T05:40:24+00:00,2026-07-23T06:10:47+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,64,62,32,0.5,0,2,6.0468,29444772,494266,13961.4
7614543c0c10,swebench-verified · mini-swe-agent · glm,2026-07-23T05:05:44+00:00,2026-07-23T05:05:44+00:00,2026-07-23T05:30:26+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.9892,4706058,87095,1477.2
c9f3260092d5,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T04:51:50+00:00,2026-07-23T04:51:50+00:00,2026-07-23T05:34:52+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,61,0.4766,0,0,12.2227,59282134,1016808,66653.9
be159350a9d2,swebench-verified · mini-swe-agent · glm,2026-07-23T04:36:53+00:00,2026-07-23T04:36:53+00:00,2026-07-23T05:02:30+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.3701,7001767,97430,1531.3
088daeccaa15,swebench-verified · mini-swe-agent · glm,2026-07-23T04:08:15+00:00,2026-07-23T04:08:15+00:00,2026-07-23T04:34:51+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.2171,6030765,94443,1589.3
ffc0bf645fec,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T04:07:28+00:00,2026-07-23T04:07:28+00:00,2026-07-23T04:50:25+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,117,59,0.4609,0,11,10.0166,46543526,922632,59733.5
a28b0c8a3ddd,swebench-verified · mini-swe-agent · glm,2026-07-23T04:06:32+00:00,2026-07-23T04:06:32+00:00,2026-07-23T04:07:45+00:00,cancelled,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,1,0,0,0,0,1,0.0236,102422,2391,63.1
63de82d659e0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T03:15:52+00:00,2026-07-23T03:15:52+00:00,2026-07-23T04:03:37+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,69,0.5391,0,0,11.9804,57922329,1000360,43101.7
38b024d751d5,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T02:29:45+00:00,2026-07-23T02:29:45+00:00,2026-07-23T03:12:09+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,66,0.5156,0,0,10.9581,61820343,1033794,72366.9
e46cec82346a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T01:40:12+00:00,2026-07-23T01:40:12+00:00,2026-07-23T02:27:45+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,127,61,0.4766,0,1,9.5615,53217606,957494,53239.8
1ca7fbb59d90,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T00:37:07+00:00,2026-07-23T00:37:07+00:00,2026-07-23T01:28:38+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,64,0.5,0,0,10.1165,56102373,1010901,42856.1
156ab3c88f60,swebench-verified · glm-gcp1,2026-07-23T00:16:48.817521,2026-07-23T00:16:48.817521,2026-07-23T00:26:12.511933Z,cancelled,False,unknown,openai/glm-gcp1,e2b,python,swebench-verified,1.0,39,23,11,0.2821,0,16,2.7171,14777766,239543,8996.5
75919ad94f7b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-22T22:27:50+00:00,2026-07-22T22:27:50+00:00,2026-07-22T23:48:38+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,128,128,70,0.5469,0,0,10.1215,55970490,1036709,37823.2
231889867648,swebench-verified · mini-swe-agent · glm,2026-07-22T20:00:13+00:00,2026-07-22T20:00:13+00:00,2026-07-22T20:22:45+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8622,5016585,89935,1346.3
d72473634e37,swebench-verified · mini-swe-agent · glm,2026-07-22T19:34:46+00:00,2026-07-22T19:34:46+00:00,2026-07-22T19:57:16+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8829,5040995,83164,1345.2
94b372f802e8,swebench-verified · mini-swe-agent · glm,2026-07-22T18:48:22+00:00,2026-07-22T18:48:22+00:00,2026-07-22T19:15:18+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0751,5967962,97425,1605.6
a8965320a951,swebench-verified · mini-swe-agent · glm,2026-07-22T18:21:07+00:00,2026-07-22T18:21:07+00:00,2026-07-22T18:22:53+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,1,1,0,0,0,0,0.043,181687,4867,99.4
b88001c8f150,swebench-verified · mini-swe-agent · glm,2026-07-22T15:54:08+00:00,2026-07-22T15:54:08+00:00,2026-07-22T15:57:05+00:00,cancelled,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,,,,171.2
6cb50e02137c,swebench-verified · mini-swe-agent · glm,2026-07-22T06:33:56+00:00,2026-07-22T06:33:56+00:00,2026-07-22T07:02:24+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.985,5773839,95726,1697.7
5011339cf6d0,swebench-verified · mini-swe-agent · glm,2026-07-22T06:04:37+00:00,2026-07-22T06:04:37+00:00,2026-07-22T06:31:25+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.07,5936487,81586,1603
92f1a3ee46f1,swebench-verified · mini-swe-agent · glm,2026-07-22T05:38:10+00:00,2026-07-22T05:38:10+00:00,2026-07-22T06:02:54+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,0.8294,4838116,95583,1478.7
c52892d40e2a,swebench-verified · mini-swe-agent · glm,2026-07-22T02:50:00+00:00,2026-07-22T02:50:00+00:00,2026-07-22T03:18:50+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.0175,5790748,113545,1720.6
417e9b4a4b89,swebench-verified · mini-swe-agent · glm,2026-07-21T21:17:02+00:00,2026-07-21T21:17:02+00:00,2026-07-21T21:45:33+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.067,6242819,101017,1706.2
d46308a97f12,swebench-verified · mini-swe-agent · glm,2026-07-21T20:49:03+00:00,2026-07-21T20:49:03+00:00,2026-07-21T21:15:02+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.1068,6265189,87913,1554.1
aba6851cb507,swebench-verified · mini-swe-agent · glm,2026-07-21T20:21:50+00:00,2026-07-21T20:21:50+00:00,2026-07-21T20:47:14+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8648,4552467,78295,1518.4
596eb2fefe32,swebench-verified · mini-swe-agent · glm,2026-07-21T16:13:10+00:00,2026-07-21T16:13:10+00:00,2026-07-21T16:40:27+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.1123,6185496,85395,1632.1
5bbbd628ae3e,swebench-verified · mini-swe-agent · glm,2026-07-21T15:42:53+00:00,2026-07-21T15:42:53+00:00,2026-07-21T16:08:08+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.9508,5562271,98696,1509.3
b974e984890c,swebench-verified · mini-swe-agent · glm,2026-07-21T14:54:08+00:00,2026-07-21T14:54:09+00:00,2026-07-21T15:20:20+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8041,4584220,83864,1565.3
4dc77f67a805,swebench-verified · mini-swe-agent · glm,2026-07-21T07:25:15+00:00,2026-07-21T07:25:15+00:00,2026-07-21T07:49:42+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8025,4453077,77868,1462.3
18e22c7501ca,swebench-verified · mini-swe-agent · glm,2026-07-21T06:56:30+00:00,2026-07-21T06:56:30+00:00,2026-07-21T07:17:31+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.441,2658804,85417,1256.7
b1186919cd64,swebench-verified · mini-swe-agent · glm,2026-07-21T03:59:05+00:00,2026-07-21T03:59:05+00:00,2026-07-21T04:20:11+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.6768,3834294,75534,1260.3
cd10121abe7d,swebench-verified · mini-swe-agent · glm,2026-07-21T03:35:19+00:00,2026-07-21T03:35:19+00:00,2026-07-21T03:57:27+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.7832,4535252,81092,1322.5
53c5c09b9314,swebench-verified · mini-swe-agent · glm,2026-07-21T03:08:25+00:00,2026-07-21T03:08:25+00:00,2026-07-21T03:31:25+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.689,3844697,80144,1374.1
619d677ad885,swebench-verified · mini-swe-agent · glm,2026-07-20T22:41:19+00:00,2026-07-20T22:41:19+00:00,2026-07-20T23:13:47+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.4703,8448127,110557,1942.7
558d7041a4a6,swebench-verified · mini-swe-agent · glm,2026-07-20T22:12:02+00:00,2026-07-20T22:12:02+00:00,2026-07-20T22:37:40+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.071,6087830,96681,1532.8
8b327acd2052,swebench-verified · mini-swe-agent · glm,2026-07-20T21:43:19+00:00,2026-07-20T21:43:19+00:00,2026-07-20T22:08:44+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8028,4487654,80615,1519.9
9a50851c0993,swebench-verified · mini-swe-agent · glm,2026-07-20T20:59:38+00:00,2026-07-20T20:59:38+00:00,2026-07-20T21:29:46+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.2745,7159780,100626,1802.5
bfb82ed88f9a,swebench-verified · mini-swe-agent · glm,2026-07-20T20:28:52+00:00,2026-07-20T20:28:52+00:00,2026-07-20T20:58:10+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.5491,9313376,123577,1752.9
44049cac7527,swebench-verified · mini-swe-agent · glm,2026-07-20T19:54:28+00:00,2026-07-20T19:54:28+00:00,2026-07-20T20:27:52+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.3243,7991898,129062,1998.8
bda80f797ad7,swebench-verified · mini-swe-agent · glm,2026-07-20T16:09:35+00:00,2026-07-20T16:09:35+00:00,2026-07-20T16:39:36+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0252,5611248,87120,1796.2
6db36c52fe69,swebench-verified · mini-swe-agent · glm,2026-07-20T15:32:42+00:00,2026-07-20T15:32:42+00:00,2026-07-20T16:03:47+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.1128,6556393,120623,1859.7
32fc8f3ec1aa,swebench-verified · mini-swe-agent · glm,2026-07-20T14:56:49+00:00,2026-07-20T14:56:49+00:00,2026-07-20T15:20:01+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.6859,3800889,78971,1386.8
4d4b0eaf3b13,swebench-verified · mini-swe-agent · glm,2026-07-20T14:26:17+00:00,2026-07-20T14:26:17+00:00,2026-07-20T14:51:30+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.7618,4188815,79526,1508.1
786654af5e27,swebench-verified · mini-swe-agent · glm,2026-07-20T13:50:42+00:00,2026-07-20T13:50:42+00:00,2026-07-20T14:25:33+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.4838,8934021,120433,2085.9
5914845d9bd3,swebench-verified · mini-swe-agent · glm,2026-07-20T02:07:16+00:00,2026-07-20T02:07:16+00:00,2026-07-20T02:31:44+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8279,4644299,83526,1457.3
aa367e8bca50,swebench-verified · mini-swe-agent · glm,2026-07-20T01:36:56+00:00,2026-07-20T01:36:56+00:00,2026-07-20T02:03:09+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.7353,4208865,99134,1563.9
375e7abd4677,swebench-verified · mini-swe-agent · glm,2026-07-20T01:03:26+00:00,2026-07-20T01:03:26+00:00,2026-07-20T01:28:50+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.7809,4222433,84392,1514.6
94b0fe78eb5b,swebench-verified · mini-swe-agent · glm,2026-07-19T23:03:45+00:00,2026-07-19T23:03:45+00:00,2026-07-19T23:27:29+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,0.7352,4076897,83472,1414.4
430a6b740be7,swebench-verified · mini-swe-agent · glm,2026-07-19T19:49:52+00:00,2026-07-19T19:49:52+00:00,2026-07-19T20:16:23+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0104,5445565,86853,1586
b00a34815d0a,swebench-verified · mini-swe-agent · glm,2026-07-19T19:16:43+00:00,2026-07-19T19:16:43+00:00,2026-07-19T19:45:03+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.1814,6765377,97237,1694.1
