canonical_task_id,trial_name,job_id,job_name,job_created_at,job_status,job_imported,harness,model,environment,harbor_runtime,dataset,dataset_version,trial_status,reward,resolved,duration_seconds,agent_exec_seconds,cost_usd,n_input_tokens,n_cache_tokens,n_output_tokens,n_total_tokens,output_tok_s,error_class,error
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__5KdvZkV,37b4ca56d929,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:24:23+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1281.7,1218,0.0732,296810,282432,8840,305650,7.3,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__mCCAg9x,285868b1efc7,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:57:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1690.3,1635.2,0.2178,1143689,1118144,14146,1157835,8.7,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__vK6Cs7u,cfe4b60a18bf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T00:42:51+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,753.8,686.6,0.0465,163367,151872,6767,170134,9.9,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Rr5Fbfv,9176be52809e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:14:16+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1137,1064.1,0.0704,291808,273408,7962,299770,7.5,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__HyUYbJt,2a73c1161bdf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:46:48+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1208,1184,0.1393,747111,726144,8022,755133,6.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__hG27Swk,bfb0b7a7447a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:17:46+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1156.8,1133.3,0.1052,489670,473664,9778,499448,8.6,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__cXRTtZk,303ceb4d2652,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:54:31+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,894.9,867.7,0.0564,213894,199104,7357,221251,8.5,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__xpW23qH,1c623cd0424b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:18:54+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1146.4,1077,0.0398,139231,126208,5657,144888,5.3,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__8iLuigr,83139f08427e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:42:24+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,797.3,743.8,0.0508,204149,188032,5909,210058,7.9,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__pYxNcL3,d77d9ada2f77,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:16:42+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1337.3,1312.6,0.0572,258145,246144,5559,263704,4.2,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__pHKBK8o,d73f21f1dfe4,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:40:26+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1167.1,1112,0.1378,611604,589824,14264,625868,12.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__J2cXsJj,2df2aa8cb3c9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T05:22:53+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,550.2,488.6,0.0509,161894,146496,8096,169990,16.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__tGM2pUH,bfa9ada1712b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T14:10:34+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,272.1,232.4,0.1894,1041077,1016832,9857,1050934,42.4,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__3AkFTLV,459945a3f0e2,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T14:39:52+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,296.4,247.8,0.0472,178372,165184,6148,184520,24.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Y98LLc2,8e70d898355f,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:04:34+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,497.3,443.5,0.1156,573158,552512,8852,582010,20,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__FFRGTef,a10d61a35924,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:35:46+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,errored,,,40.2,,,,,,,,unknown,NonZeroAgentExitCodeError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Xn3dQmq,7476bf1ef1b9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T19:06:23+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,458,334,0.068,274144,256576,8084,282228,24.2,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Zz9wQ7v,a96ab2656ca8,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T19:34:35+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,445.6,397.9,0.0438,137246,123712,7060,144306,17.7,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Ve693pZ,7d437c318804,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T20:16:19+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,910.9,857.8,0.0758,249588,235264,12080,261668,14.1,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__evt4rFq,df9b23841479,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T23:16:17+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,662.2,649.8,0.0434,145050,135552,6748,151798,10.4,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__jprez7f,37bf4a30b323,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T23:43:20+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,768.4,762.4,0.0408,185307,171328,3642,188949,4.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__iEa8Ggm,c6f0e1363762,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-25T02:58:08+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1039,1032.6,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__HdPVTpx,94c92702f79e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T01:18:37+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,284.3,275.7,0.0044,15447,10240,447,15894,1.6,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Fhp8Nuh,560eabb7e741,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T02:12:18+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1287,1279.8,0.0361,172902,158336,2659,175561,2.1,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__xX3WARn,ee0ff7171c48,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T02:57:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1264.8,1259.3,0.0444,166149,152384,5813,171962,4.6,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__CLeihkb,0321bc28f8af,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T03:33:09+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1276.3,1269.5,0.1275,581074,537280,11260,592334,8.9,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__RcRx3Yp,42bbb96b0fbe,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T04:00:17+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1090.4,1084.9,0.0434,190296,174144,4154,194450,3.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__VjdeHts,392a63784e18,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T17:00:16+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1339.6,1333.2,0.1892,919446,836864,12972,932418,9.7,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__sgeYzuT,005edf6fd99e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T17:32:20+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1343.9,1289.7,0.1836,948496,867712,9742,958238,7.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__uZJbRXS,d2f7ad90bc14,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T18:13:08+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1212.4,1204,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__4Fp4iAx,a14b94163e4b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T18:43:10+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,633.6,565.2,0.0317,90409,79360,5494,95903,9.7,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__MPWMt7K,bd1d2962974a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T22:24:28+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,671,608.5,0.054,201905,184768,7044,208949,11.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__hzswrCH,b04149ee2ddd,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T22:47:14+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,352.3,290.6,0.0186,46950,37248,3378,50328,11.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__BvYFhVZ,91985bd60eef,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T23:18:14+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,911.1,850.8,0.0624,195212,180544,10313,205525,12.1,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Qjf95uY,1f0d418d1bed,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T23:41:31+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1230.4,1222.5,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__9B2Rmdb,8f04ade2e85c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T01:46:50+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,159.7,152.9,0.0515,197826,183232,6535,204361,42.7,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__wGyKdKW,6d2bcabfb680,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T02:13:17+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,364,327.7,0.0595,228137,214016,7735,235872,23.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__vJbwkbS,94d64da13b03,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T02:37:52+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,647.4,607.2,0.1955,1081382,1057152,9887,1091269,16.3,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__T6RPvP2,ca7e3f2321a0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T03:43:25+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,518.8,487.6,0.2148,1157174,1125376,12147,1169321,24.9,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__JfJffHp,28659ceaf85f,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T04:07:23+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1208.8,1169.1,0.2405,1178629,1154240,20003,1198632,17.1,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__fPierUw,a8af35c00ecf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T04:43:12+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,244.3,211.6,0.1486,797936,775424,8497,806433,40.2,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__NQmiP4s,df0715b81842,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T05:09:03+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1312.9,1271.8,0.1797,934723,911232,12002,946725,9.4,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__imcnjU8,ff49a75cd2ac,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T23:48:00+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,530.4,523.5,0.0049,17101,9728,403,17504,0.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__4QkWnhn,a543f41836a9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T02:30:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1058,989,0.1019,424537,402816,11641,436178,11.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__F47MfAH,86fbd11bb67c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:00:01+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,33.4,26.2,0.0012,3985,2752,152,4137,5.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__fZccf8j,902f0d217178,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:00:58+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,8.9,1.8,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__YJodt2s,a08b31a185de,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:04:03+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,23,16.7,0.0006,1233,1216,121,1354,7.2,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__X6xsJmd,0c406a727f39,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:04:43+00:00,cancelled,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,completed,0,False,1375.2,1289.1,0.1459,646417,623424,15178,661595,11.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__mcsZTpY,1d6cd0cdffa9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T05:44:54+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,13.7,6.2,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__czVHhus,dae88f26ff8d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T05:45:24+00:00,cancelled,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,58.4,,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__oCRK8mj,0d6ff97277bd,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T06:02:29+00:00,failed,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,510.5,495.9,0.036,129808,115776,4803,134611,9.7,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__J6waPWf,09f550bf3195,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T17:23:29+00:00,cancelled,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,356.7,341,0.0141,55817,46528,1438,57255,4.2,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__FmDcWfD,bcf2c4184dac,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-07-28T18:29:07+00:00,cancelled,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,e2b,python,swebench-verified,1.0,cancelled,,,63.9,58,,,,,,,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__LCQcyRc,0725fed23375,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T19:31:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,630.3,582.2,0.1008,428350,409472,11245,439595,19.3,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__ki2TwTJ,6cb7ef091614,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T20:10:48+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1333.1,1327.2,0.0454,176067,162560,5666,181733,4.3,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__ZkSFwTo,95b0beedf38d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T03:37:50+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,788.3,740.9,0.0925,368012,348928,11491,379503,15.5,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Amn9Qdr,6c955d5fd01a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T04:02:05+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1202.3,1153.4,0.174,908980,883136,11257,920237,9.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__rYWDvLz,b256075a04e0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T04:24:57+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1267.2,1261.3,0.059,236042,223936,7265,243307,5.8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__k5GoCdW,e611e638d5df,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T04:56:39+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1254.7,1247.9,0.062,199872,186240,9994,209866,8,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__oUfuC4o,fa3540fcc1c9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T05:19:35+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,835.5,825.2,0.214,1124574,1096640,13703,1138277,16.6,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__6QiRAXw,bd3785ec9fe9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T05:42:45+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1283,1226.2,0.069,282585,269952,8246,290831,6.7,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__CMvMTDD,9df51b218193,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T14:38:18+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,247,212.6,0.042,139569,127104,6405,145974,30.1,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__J8BFctG,5ab08affc319,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T15:34:34+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,783,721.7,0.0534,188992,171776,7502,196494,10.4,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__V6b2SbH,ad32df7854bb,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T15:58:04+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1489.9,1444.3,0.0829,366635,350208,8488,375123,5.9,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__u46NXSQ,18edb1b2e11d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T17:20:19+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1325.5,1318.2,0.074,337625,322688,7035,344660,5.3,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__Bm6v9dK,0a891c5fa0d1,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T17:54:58+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1244.8,1238.3,0.07,268510,253312,9153,277663,7.4,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__JjDxCVB,72dd540667fe,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T18:17:00+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1231.8,1225.1,0.0205,68249,58752,2947,71196,2.4,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__s98B5vb,2e517fb2ba77,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T18:50:56+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1546.2,1497.5,0.1161,520080,499392,11663,531743,7.8,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__hVTRKAm,fa4d2dcd8a19,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T19:18:02+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,833.7,783.7,0.0468,165063,152192,6705,171768,8.6,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__pUisAAH,c7cc16cd26f6,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T20:47:11+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,693.6,654.2,0.0868,335999,317760,11211,347210,17.1,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__4mvn43V,b9495d78d88c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T23:01:17+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,868.1,823.9,0.0995,384225,368704,13189,397414,16,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__xEkzsx9,0de035651907,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T23:29:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,864.8,856.1,0.1317,514379,493888,17166,531545,20.1,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__hQrEW6B,65c4b3a284b1,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T23:54:24+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1259.4,1252.5,0.1334,589579,571392,14087,603666,11.2,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__voJkQvU,efba5020f521,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T00:34:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,925.5,888.2,0.0711,260651,245696,9935,270586,11.2,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__EhLx3xt,5f24caa332f0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T00:57:51+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1280.4,1273.4,0.0803,367835,351616,7560,375395,5.9,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__fd2VfHH,ec5453c46a32,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T03:03:57+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,274.5,225.9,0.0329,109178,97856,4952,114130,21.9,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__4yyiEzb,2133dc6a96e6,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T03:25:28+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,855.7,821.1,0.2271,1127933,1098176,17823,1145756,21.7,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__nbvuZog,2d7c8a6540ff,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T04:04:56+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,991.3,950.5,0.2928,1516259,1489088,20442,1536701,21.5,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__T7nsocw,9e0f0a72dcbf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T04:45:33+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1355.1,1343.9,0.1733,819454,793344,15476,834930,11.5,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__AAsiejj,54cf45254864,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T05:13:59+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,341.7,302.8,0.0285,79134,69568,5051,84185,16.7,,
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__R4ZZ3VM,abce989ae2c8,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T05:53:13+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,636.9,627.7,0.1095,472157,452032,11893,484050,18.9,,CancelledError
matplotlib__matplotlib-20676,matplotlib__matplotlib-20676__rNvLA6P,07c8af32e7db,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-30T13:37:56+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,1079.7,1018.4,0.0891,347895,330048,11424,359319,11.2,,
